total_harvarea,avg_farmsize,cropland_fraction,majcrop,majcrop_rank,crop,country,cropname,iso_a3
39.076838277362846,0.0011087515116718,0.4009967504733915,8.0,2,20,Canada,Sunflower seed,CAN
1.5398170694372766,0.001161249675292,0.0833003889815035,10.0,1,20,Switzerland,Sunflower seed,CHE
1.5398170694372766,0.001161249675292,0.0833003889815035,9.0,2,20,Switzerland,Sunflower seed,CHE
3.620374688424704,0.000168939556156,0.1084788908809588,10.0,1,20,Sudan (former),Sunflower seed,F206
3.620374688424704,0.000168939556156,0.1084788908809588,12.0,2,20,Sudan (former),Sunflower seed,F206
16.093132234635753,0.0013158734451868,0.035980763437621,9.0,1,20,Paraguay,Sunflower seed,PRY
16.093132234635753,0.0013158734451868,0.035980763437621,8.0,2,20,Paraguay,Sunflower seed,PRY
0.0085079441741982,4.2539720870991007e-05,0.2432342105263158,12.0,1,20,Belgium,Sunflower seed,BEL
0.0085079441741982,4.2539720870991007e-05,0.2432342105263158,5.0,2,20,Belgium,Sunflower seed,BEL
0.0021578223538706,3.371597427922915e-05,0.0,2.0,1,20,Colombia,Sunflower seed,COL
0.0021578223538706,3.371597427922915e-05,0.0,9.0,2,20,Colombia,Sunflower seed,COL
36.71291636633546,0.0200836522791769,0.4171029598065185,12.0,1,20,Slovakia,Sunflower seed,SVK
36.71291636633546,0.0200836522791769,0.4171029598065185,4.0,2,20,Slovakia,Sunflower seed,SVK
1099.05719294794,0.0271553181861473,0.3020065358712176,10.0,1,20,Argentina,Sunflower seed,ARG
1099.05719294794,0.0271553181861473,0.3020065358712176,12.0,2,20,Argentina,Sunflower seed,ARG
2.61980277400653e-05,1.309901387003265e-05,0.0,2.0,1,20,Suriname,Sunflower seed,SUR
1.853392268458265e-05,6.177974228194216e-06,0.0136842105263157,2.0,1,20,Belize,Sunflower seed,BLZ
1.853392268458265e-05,6.177974228194216e-06,0.0136842105263157,9.0,1,20,Belize,Sunflower seed,BLZ
0.0542458170591984,4.338624094953083e-06,0.0014627226307791,7.0,1,20,Namibia,Sunflower seed,NAM
0.0542458170591984,4.338624094953083e-06,0.0014627226307791,10.0,2,20,Namibia,Sunflower seed,NAM
9.82385771910458,0.0011169821170101,0.0561592411956554,10.0,1,20,Zimbabwe,Sunflower seed,ZWE
9.82385771910458,0.0011169821170101,0.0561592411956554,9.0,2,20,Zimbabwe,Sunflower seed,ZWE
0.6948773272215476,0.0016703781904364,0.1577580971659919,9.0,1,20,Albania,Sunflower seed,ALB
