,iso_a3,cropname,whichlag,r2,avg_gdp,flag_sum,total_harvarea,cropland_fraction,avg_sm,avg_tmax
36,ARG,Cassava,yield_lead,0.14934650572992306,9635.663202975516,21.0,6.205133781186546,0.0569581634544106,0.31951403331199835,31.493344136477923
37,ARG,"Groundnuts, with shell",yield_log_dt,0.07100913872383628,9635.663202975516,0.0,103.64608907368074,0.3379451203584235,0.17475333138887883,27.599675541541817
38,ARG,Maize,yield_log_dt,0.6269635498854198,9635.663202975516,0.0,1086.8720459131064,0.2312684602003197,0.20725804066978068,27.767910877250646
39,ARG,Millet,yield_log_dt,0.15040761020078197,9635.663202975516,0.0,10.385719687275206,0.2112138661565653,0.19885726850795435,29.17236436556065
40,ARG,Oats,yield_lead,0.06851782689091983,9635.663202975516,0.0,116.3294889821072,0.2108485898535032,0.2092598921828388,19.90423099414507
41,ARG,Potatoes,yield_lag,0.08190886152720786,9635.663202975516,19.0,34.28150096542795,0.2529204388604184,0.21302197581962964,22.760991620685303
42,ARG,Rapeseed,yield_log_dt,0.0005647577003861658,9635.663202975516,0.0,1.6723508747927764,0.4360477316639616,0.19370704703910077,22.95918428353527
43,ARG,"Rice, paddy",yield_lead,0.011170429788455847,9635.663202975516,0.0,73.6828094695011,0.3624205307473068,0.2730875887833934,29.459037638498927
44,ARG,Rye,yield_log_dt,0.11271017518609655,9635.663202975516,0.0,25.458986526692065,0.2109165168992333,0.20792697310428687,24.437423813088667
45,ARG,Seed cotton,yield_log_dt,0.38869084905195805,9635.663202975516,0.0,168.82559010752487,0.0955689801871885,0.21898863333038934,31.352906013392552
46,ARG,Sorghum,yield_log_dt,0.6399320335356355,9635.663202975516,0.0,246.38434815576835,0.2760920755485875,0.2222683591473187,27.236392171162574
47,ARG,Soybeans,yield_log_dt,0.7835981034996834,9635.663202975516,0.0,3490.884347550956,0.2760829952986303,0.21515673536306215,28.071772990033224
48,ARG,Sunflower seed,yield_log_dt,0.49765641400841926,9635.663202975516,0.0,1099.05719294794,0.3020065358712176,0.18139065903598783,28.955760056759825
49,ARG,Sweet potatoes,yield_log_dt,0.001191645226202841,9635.663202975516,20.0,6.55046166693319,0.264517192019128,0.24229643084881988,26.776245802752047
50,ARG,Wheat,yield_log_dt,0.06272467853998019,9635.663202975516,0.0,2363.95602341147,0.250357048863037,0.20741905621328324,22.639888922844687
51,ARM,Barley,yield_lag,0.03361201229640418,3248.0363324573154,0.0,27.543501346663103,0.1201073666681274,0.2562695557154834,15.631968727828776
52,ARM,Maize,yield_log_dt,0.30822386579949024,3248.0363324573154,0.0,1.1783768318528018,0.1201073666681274,0.24496391841547827,24.607606139544306
53,ARM,Oats,yield_lag,0.00020328824550115351,3248.0363324573154,0.0,0.3336685772569581,0.1201073666681274,0.25585563160473684,16.06711096581549
54,ARM,Potatoes,yield_lead,0.3247123337644474,3248.0363324573154,0.0,13.892198708374051,0.1201073666681274,0.24273390829266017,22.591974904061143
55,ARM,Pulses nes,yield_lead,0.19847845843684947,3248.0363324573154,7.0,0.0216723468811324,0.1200812433768986,0.23579802981784753,25.3750151811323
56,ARM,Rye,yield_lag,0.15545411483878238,3248.0363324573154,0.0,0.0674005722050878,0.1201073666681274,0.2608435622081419,14.02810196478491
57,ARM,Sugar beet,yield_lag,0.11118943834272198,3248.0363324573154,19.0,0.0681728525489262,0.1201073666681274,0.24182440409077352,22.31683486820727
58,ARM,Wheat,yield_lag,0.008143260841256737,3248.0363324573154,0.0,49.84448040404823,0.1201073666681274,0.26426225839733164,15.02148955188393
59,AUS,Barley,yield_lead,0.14006208734058304,47898.16149924679,0.0,1368.5648026038364,0.2317784745246165,0.17580503553705462,22.206778165578356
60,AUS,"Groundnuts, with shell",yield_log_dt,0.01570636201454238,47898.16149924679,0.0,7.76371288470637,0.031991235136985,0.23768792272151087,30.709542390425483
61,AUS,Maize,yield_lag,0.012445298593126236,47898.16149924679,0.0,25.110095876930416,0.1740286168713752,0.20807138432346153,28.639839596248777
62,AUS,Millet,yield_lag,0.041528790714327087,47898.16149924679,12.0,12.597916354498857,0.2384346956379602,0.21189995304650688,29.372028400409064
63,AUS,Oats,yield_lead,0.005037080255422951,47898.16149924679,0.0,321.59170076801763,0.2228100021608922,0.19211583092827111,19.397328292728638
64,AUS,Potatoes,yield_lead,0.08701271016036027,47898.16149924679,0.0,15.844166791653404,0.2228616176529268,0.19478855746951004,21.5481113893441
65,AUS,Rapeseed,yield_log_dt,0.4167687482656445,47898.16149924679,0.0,513.1733068049884,0.2751086128022611,0.1524823736477727,27.22710457618659
66,AUS,"Rice, paddy",yield_lag,0.024447122787744774,47898.16149924679,0.0,53.62299761411617,0.3489227163121522,0.15838780698963195,28.947596290507636
67,AUS,Rye,yield_lead,0.0027348383199914104,47898.16149924679,11.0,12.616803691654574,0.2228100021608922,0.17877499473615488,23.31812774409424
